Player,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Quinn Snider,5,29,5.8,6,1.2,4,0.8,37,7.4,47,9.4,95.9,126,25.2,0,0,0,0
Bryan Vohnoutka,12,42,3.5,30,2.5,6,0.5,55,4.58,194,16.17,91.5,273,22.75,0,0,0,0
Cam Burden,10,21,2.1,28,2.8,7,0.7,37,3.7,343,34.3,94.8,234,23.4,0,0,0,0
Mathew Ladyman,9,18,2.0,14,1.56,2,0.22,30,3.33,113,12.56,100.0,187,20.78,0,0,0,0
Josh Klane,12,11,0.92,62,5.17,4,0.33,35,2.92,519,43.25,92.8,274,22.83,0,0,0,0
Dylan DeClerck,5,5,1.0,1,0.2,9,1.8,13,2.6,17,3.4,89.5,104,20.8,0,0,0,0
Michael Jordan,11,28,2.55,7,0.64,6,0.55,28,2.55,121,11.0,95.3,229,20.82,0,0,0,0
Ethan Rasmussen,2,0,0.0,3,1.5,2,1.0,5,2.5,15,7.5,100.0,31,15.5,0,0,0,0
James Kittlesen,12,6,0.5,3,0.25,28,2.33,28,2.33,47,3.92,87.0,253,21.08,0,0,0,0
Isaac Leonard,12,12,1.0,9,0.75,8,0.67,28,2.33,43,3.58,97.7,205,17.08,0,0,0,0
Alex Jirele,6,8,1.33,2,0.33,1,0.17,10,1.67,14,2.33,100.0,56,9.33,0,0,0,0
Tate Halberg,6,9,1.5,5,0.83,2,0.33,9,1.5,23,3.83,82.1,74,12.33,0,0,0,0
Mitchell McCarthy,11,12,1.09,2,0.18,9,0.82,16,1.45,60,5.45,90.9,171,15.55,0,0,0,0
Jordan Taylor,8,9,1.13,7,0.88,5,0.63,11,1.38,64,8.0,87.7,154,19.25,0,0,0,0
Scott Hearne,4,1,0.25,2,0.5,3,0.75,5,1.25,23,5.75,95.8,50,12.5,0,0,0,0
Thomas Echols,4,3,0.75,5,1.25,0,0.0,5,1.25,31,7.75,93.9,84,21.0,0,0,0,0
Jesse Greenberg,11,3,0.27,22,2.0,8,0.73,13,1.18,397,36.09,95.2,241,21.91,0,0,0,0
Josh Poterack,2,0,0.0,0,0.0,2,1.0,2,1.0,4,2.0,100.0,22,11.0,0,0,0,0
Brandon Matis,12,8,0.67,3,0.25,8,0.67,11,0.92,46,3.83,88.5,177,14.75,0,0,0,0
Ryan Welch,8,6,0.75,2,0.25,1,0.13,7,0.88,11,1.38,84.6,86,10.75,0,0,0,0
Brendan McCann,6,3,0.5,2,0.33,4,0.67,5,0.83,81,13.5,95.3,142,23.67,0,0,0,0
Drew Otterlei,10,7,0.7,9,0.9,3,0.3,7,0.7,108,10.8,90.0,122,12.2,0,0,0,0
Nicholas Dacquisto,3,1,0.33,0,0.0,2,0.67,2,0.67,5,1.67,83.3,62,20.67,0,0,0,0
Pat Cashman,5,0,0.0,2,0.4,1,0.2,3,0.6,8,1.6,100.0,32,6.4,0,0,0,0
Alan Scarth,9,2,0.22,9,1.0,4,0.44,5,0.56,105,11.67,92.1,140,15.56,0,0,0,0
Grayson Pangburn,10,11,1.1,2,0.2,2,0.2,4,0.4,42,4.2,84.0,155,15.5,0,0,0,0
Saurov Dubey,7,1,0.14,1,0.14,1,0.14,2,0.29,9,1.29,90.0,74,10.57,0,0,0,0
Daniel Bates,9,1,0.11,3,0.33,2,0.22,1,0.11,41,4.56,89.1,68,7.56,0,0,0,0
Tyler Thomegreene,4,2,0.5,1,0.25,1,0.25,0,0.0,29,7.25,93.5,54,13.5,0,0,0,0
Ben Pavelka,3,0,0.0,1,0.33,0,0.0,0,0.0,23,7.67,95.8,27,9.0,0,0,0,0
Zac Merie,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,5.0,0,0,0,0
Kristian Johnson,8,2,0.25,13,1.63,2,0.25,-1,-0.13,142,17.75,88.8,165,20.63,0,0,0,0
Tony Poletto,1,0,0.0,2,2.0,1,1.0,-1,-1.0,18,18.0,85.7,15,15.0,0,0,0,0
Jason Tschida,1,0,0.0,3,3.0,2,2.0,-1,-1.0,31,31.0,86.1,15,15.0,0,0,0,0
Ben Feldman,1,0,0.0,0,0.0,0,0.0,-1,-1.0,3,3.0,75.0,3,3.0,0,0,0,0
Cole Jensen,1,0,0.0,0,0.0,0,0.0,-1,-1.0,0,0.0,0.0,14,14.0,0,0,0,0
