Unnamed: 0,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Sean Mott,14,42,3.0,55,3.93,10,0.71,71,5.07,366,26.14,92.9,345,24.64,0,0,0,0
Himalaya Mehta,11,39,3.55,16,1.45,7,0.64,43,3.91,220,20.0,94.8,238,21.64,0,0,0,0
Mike Arcata,14,32,2.29,37,2.64,12,0.86,44,3.14,298,21.29,90.6,323,23.07,0,0,0,0
Eric Nardelli,11,12,1.09,10,0.91,18,1.64,30,2.73,69,6.27,89.6,228,20.73,0,0,0,0
Greg Strouse,11,19,1.73,5,0.45,8,0.73,29,2.64,97,8.82,98.0,227,20.64,0,0,0,0
Greg Martin,8,10,1.25,6,0.75,7,0.88,19,2.38,54,6.75,93.1,170,21.25,0,0,0,0
Ethan Peck,9,19,2.11,36,4.0,7,0.78,20,2.22,316,35.11,89.8,215,23.89,0,0,0,0
Matt Esser,13,9,0.69,12,0.92,19,1.46,21,1.62,129,9.92,89.6,309,23.77,0,0,0,0
Igor Smola,5,5,1.0,2,0.4,5,1.0,8,1.6,21,4.2,84.0,73,14.6,0,0,0,0
Nicholas DiGiorgio,7,5,0.71,7,1.0,2,0.29,11,1.57,35,5.0,92.1,116,16.57,0,0,0,0
Scott Xu,6,5,0.83,21,3.5,4,0.67,9,1.5,255,42.5,92.7,156,26.0,0,0,0,0
Vince Reydams,6,6,1.0,1,0.17,9,1.5,8,1.33,27,4.5,87.1,117,19.5,0,0,0,0
James Pollard,10,7,0.7,2,0.2,10,1.0,10,1.0,40,4.0,83.3,140,14.0,0,0,0,0
Brandon Pastor,11,7,0.64,3,0.27,3,0.27,10,0.91,37,3.36,94.9,98,8.91,0,0,0,0
Casey Vaughn,10,8,0.8,4,0.4,2,0.2,9,0.9,27,2.7,90.0,138,13.8,0,0,0,0
Colin Masino,12,3,0.25,1,0.08,9,0.75,10,0.83,37,3.08,97.4,128,10.67,0,0,0,0
Dustin Damiano,13,18,1.38,13,1.0,3,0.23,8,0.62,296,22.77,92.8,248,19.08,0,0,0,0
Ryan Brown,9,7,0.78,5,0.56,5,0.56,5,0.56,53,5.89,89.8,125,13.89,0,0,0,0
Brice Dunn,4,2,0.5,0,0.0,4,1.0,2,0.5,7,1.75,70.0,43,10.75,0,0,0,0
Nick Nugent,2,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0.0,4,2.0,0,0,0,0
Trey Katzenbach,14,8,0.57,7,0.5,3,0.21,6,0.43,484,34.57,98.2,339,24.21,0,0,0,0
Ben Davies,8,5,0.63,7,0.88,1,0.13,3,0.38,159,19.88,94.6,129,16.13,0,0,0,0
Ryan Weaver,6,2,0.33,3,0.5,2,0.33,2,0.33,50,8.33,90.9,76,12.67,0,0,0,0
Dmitry Suvorov,4,0,0.0,0,0.0,2,0.5,1,0.25,22,5.5,95.7,42,10.5,0,0,0,0
Ethan Fortin,6,3,0.5,11,1.83,3,0.5,1,0.17,272,45.33,94.8,141,23.5,0,0,0,0
Nick Patel,9,5,0.56,12,1.33,5,0.56,1,0.11,148,16.44,90.2,179,19.89,0,0,0,0
Allan Michel,8,2,0.25,1,0.13,2,0.25,0,0.0,13,1.63,81.3,75,9.38,0,0,0,0
Dustin Becker,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,17,3.4,0,0,0,0
Miles Eckardt,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2,2.0,0,0,0,0
David Wenzel,7,2,0.29,2,0.29,0,0.0,-1,-0.14,26,3.71,89.7,54,7.71,0,0,0,0
Mike Campanella,10,2,0.2,2,0.2,2,0.2,-3,-0.3,21,2.1,75.0,89,8.9,0,0,0,0
Dylan Smith,3,1,0.33,0,0.0,0,0.0,-1,-0.33,21,7.0,91.3,47,15.67,0,0,0,0
David Baer,4,0,0.0,2,0.5,2,0.5,-3,-0.75,49,12.25,87.5,63,15.75,0,0,0,0
Brandon Lamberty,6,2,0.33,5,0.83,0,0.0,-6,-1.0,86,14.33,87.8,108,18.0,0,0,0,0
