Unnamed: 0,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Rowan McDonnell,11,39,3.55,52,4.73,14,1.27,81,7.36,428,38.91,95.3,306,27.82,0,0,0,0
Jonny Malks,1,4,4.0,3,3.0,0,0.0,6,6.0,28,28.0,96.6,21,21.0,0,0,0,0
Delrico Johnson,14,41,2.93,24,1.71,21,1.5,67,4.79,155,11.07,91.2,346,24.71,0,0,0,0
Jeff Wodatch,12,40,3.33,23,1.92,6,0.5,50,4.17,242,20.17,93.8,289,24.08,0,0,0,0
Matt Kerrigan,12,21,1.75,28,2.33,7,0.58,49,4.08,222,18.5,98.2,236,19.67,0,0,0,0
Christian Boxley,6,24,4.0,5,0.83,1,0.17,24,4.0,61,10.17,92.4,127,21.17,0,0,0,0
Joe Richards,8,14,1.75,5,0.63,15,1.88,30,3.75,29,3.63,90.6,133,16.63,0,0,0,0
Rhys Bergeron,10,9,0.9,12,1.2,12,1.2,24,2.4,67,6.7,89.3,175,17.5,0,0,0,0
Troy Holland,12,10,0.83,6,0.5,16,1.33,26,2.17,166,13.83,97.6,229,19.08,0,0,0,0
Kyle Khalifa,7,15,2.14,4,0.57,4,0.57,15,2.14,47,6.71,90.4,99,14.14,0,0,0,0
Gabe Webster,4,3,0.75,6,1.5,3,0.75,8,2.0,29,7.25,93.5,62,15.5,0,0,0,0
Nathan Prior,9,4,0.44,24,2.67,7,0.78,18,2.0,436,48.44,96.5,193,21.44,0,0,0,0
Eric Miner,9,19,2.11,5,0.56,2,0.22,17,1.89,86,9.56,91.5,162,18.0,0,0,0,0
Alexandre Fall,6,4,0.67,1,0.17,8,1.33,10,1.67,17,2.83,89.5,79,13.17,0,0,0,0
David Shields,5,5,1.0,5,1.0,3,0.6,8,1.6,60,12.0,92.3,82,16.4,0,0,0,0
Max Cassell,6,6,1.0,9,1.5,1,0.17,9,1.5,99,16.5,95.2,95,15.83,0,0,0,0
Quinn Bergeron,10,12,1.2,3,0.3,8,0.8,14,1.4,35,3.5,79.5,139,13.9,0,0,0,0
Brad Scott,13,8,0.62,9,0.69,10,0.77,18,1.38,89,6.85,93.7,227,17.46,0,0,0,0
Ryan Swift,9,8,0.89,6,0.67,8,0.89,12,1.33,178,19.78,95.7,192,21.33,0,0,0,0
Marcus Thaw,13,9,0.69,12,0.92,11,0.85,17,1.31,184,14.15,92.9,237,18.23,0,0,0,0
Aaron Langley,8,4,0.5,2,0.25,5,0.63,8,1.0,14,1.75,87.5,73,9.13,0,0,0,0
Leo Pierson,7,5,0.71,1,0.14,5,0.71,5,0.71,18,2.57,78.3,111,15.86,0,0,0,0
Cory Broyles,14,5,0.36,6,0.43,6,0.43,7,0.5,157,11.21,94.6,233,16.64,0,0,0,0
Nate Castine,5,5,1.0,3,0.6,1,0.2,2,0.4,57,11.4,91.9,79,15.8,0,0,0,0
Zach Norrbom,6,5,0.83,9,1.5,1,0.17,2,0.33,202,33.67,96.2,119,19.83,0,0,0,0
Benjamin Preiss,3,0,0.0,1,0.33,1,0.33,1,0.33,5,1.67,83.3,31,10.33,0,0,0,0
Matt Neeley,9,2,0.22,5,0.56,2,0.22,3,0.33,56,6.22,91.8,108,12.0,0,0,0,0
Lloyd Blake,13,10,0.77,21,1.62,4,0.31,4,0.31,388,29.85,93.5,271,20.85,0,0,0,0
Houston Parks,11,4,0.36,1,0.09,3,0.27,3,0.27,26,2.36,86.7,139,12.64,0,0,0,0
Peter Mancini,8,0,0.0,2,0.25,1,0.13,2,0.25,22,2.75,95.7,72,9.0,0,0,0,0
Alex Liu,5,0,0.0,2,0.4,1,0.2,1,0.2,20,4.0,90.9,52,10.4,0,0,0,0
John Walden,6,1,0.17,7,1.17,0,0.0,1,0.17,44,7.33,88.0,99,16.5,0,0,0,0
Christopher Bernard,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,9.0,0,0,0,0
Xavier Maxstadt,13,6,0.46,30,2.31,4,0.31,0,0.0,300,23.08,89.0,237,18.23,0,0,0,0
Austin Bartenstein,13,1,0.08,10,0.77,2,0.15,-13,-1.0,178,13.69,87.7,190,14.62,0,0,0,0
