Unnamed: 0,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Quentin Bonnaud,10,32,3.2,16,1.6,5,0.5,37,3.7,128,12.8,92.1,201,20.1,0,0,0,0
Francis Vallée,14,37,2.64,19,1.36,9,0.64,48,3.43,143,10.21,92.3,315,22.5,0,0,0,0
Kevin Quinlan,10,18,1.8,39,3.9,8,0.8,32,3.2,184,18.4,86.0,232,23.2,0,0,0,0
Zakarie Massi,1,1,1.0,2,2.0,1,1.0,3,3.0,2,2.0,100.0,16,16.0,0,0,0,0
Cam Burden,13,24,1.85,22,1.69,9,0.69,33,2.54,202,15.54,90.2,245,18.85,0,0,0,0
André Arsenault,12,14,1.17,8,0.67,16,1.33,29,2.42,58,4.83,89.2,205,17.08,0,0,0,0
Mike Voelpel,11,21,1.91,0,0.0,8,0.73,22,2.0,55,5.0,93.2,226,20.55,0,0,0,0
Christophe Tremblay-Joncas,14,13,0.93,6,0.43,14,1.0,28,2.0,48,3.43,92.3,258,18.43,0,0,0,0
Malik Auger-Semmar,10,16,1.6,20,2.0,6,0.6,20,2.0,103,10.3,83.7,239,23.9,0,0,0,0
Nasser M'Bae Vogel,11,20,1.82,12,1.09,5,0.45,21,1.91,188,17.09,93.1,239,21.73,0,0,0,0
Morgan Hibbert,10,13,1.3,10,1.0,9,0.9,19,1.9,63,6.3,85.1,197,19.7,0,0,0,0
Simon Charette,12,9,0.75,2,0.17,12,1.0,22,1.83,23,1.92,95.8,155,12.92,0,0,0,0
Vincent Lemieux,10,7,0.7,7,0.7,8,0.8,18,1.8,62,6.2,98.4,179,17.9,0,0,0,0
Kevin Groulx,7,7,1.0,12,1.71,6,0.86,12,1.71,55,7.86,82.1,148,21.14,0,0,0,0
Miguel Goderre,13,15,1.15,28,2.15,10,0.77,21,1.62,507,39.0,94.8,335,25.77,0,0,0,0
Philippe Bisson,11,8,0.73,2,0.18,4,0.36,14,1.27,30,2.73,100.0,167,15.18,0,0,0,0
Yoland Cabot,13,15,1.15,23,1.77,4,0.31,15,1.15,191,14.69,90.5,244,18.77,0,0,0,0
Jean Guillemette,9,6,0.67,2,0.22,4,0.44,10,1.11,37,4.11,94.9,124,13.78,0,0,0,0
Nabil Chaouch,3,2,0.67,2,0.67,1,0.33,3,1.0,10,3.33,90.9,48,16.0,0,0,0,0
Antoine Genest,13,9,0.69,29,2.23,7,0.54,12,0.92,183,14.08,85.5,272,20.92,0,0,0,0
Stève Bonneau,12,12,1.0,30,2.5,6,0.5,6,0.5,388,32.33,90.2,248,20.67,0,0,0,0
Thomas Faber,2,1,0.5,0,0.0,0,0.0,1,0.5,4,2.0,100.0,27,13.5,0,0,0,0
Estéban Ceballos,14,6,0.43,7,0.5,7,0.5,6,0.43,60,4.29,88.2,231,16.5,0,0,0,0
Gabriel Monfette,13,5,0.38,7,0.54,10,0.77,3,0.23,153,11.77,89.0,235,18.08,0,0,0,0
Ben Krumpelman,3,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,100.0,22,7.33,0,0,0,0
Vincent Gamache,12,3,0.25,5,0.42,3,0.25,-1,-0.08,119,9.92,93.7,158,13.17,0,0,0,0
Francis Breton,7,0,0.0,2,0.29,0,0.0,-1,-0.14,15,2.14,100.0,65,9.29,0,0,0,0
Jacob Saunders,7,0,0.0,3,0.43,2,0.29,-1,-0.14,252,36.0,98.1,160,22.86,0,0,0,0
