Player,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Ryan Osgar,15,47,3.13,44,2.93,15,1.0,77,5.13,234,15.6,92.1,341,22.73,0,0,0,0
Greg Cousins,15,63,4.2,33,2.2,12,0.8,76,5.07,177,11.8,87.6,325,21.67,0,0,0,0
Nicholas Simonelli,7,15,2.14,13,1.86,2,0.29,24,3.43,125,17.86,98.4,149,21.29,0,0,0,0
Caleb Denecour,7,24,3.43,1,0.14,3,0.43,23,3.29,76,10.86,96.2,138,19.71,0,0,0,0
Dylan DeClerck,15,22,1.47,5,0.33,21,1.4,47,3.13,34,2.27,100.0,234,15.6,0,0,0,0
Brian Schoenrock,9,13,1.44,9,1.0,14,1.56,27,3.0,79,8.78,94.0,200,22.22,0,0,0,0
Colin Berry,15,20,1.33,19,1.27,17,1.13,40,2.67,91,6.07,89.2,295,19.67,0,0,0,0
James Kittlesen,15,14,0.93,7,0.47,24,1.6,36,2.4,42,2.8,87.5,234,15.6,0,0,0,0
Jay Drescher,12,14,1.17,18,1.5,23,1.92,24,2.0,98,8.17,76.6,266,22.17,0,0,0,0
Bryan Vohnoutka,8,11,1.38,4,0.5,5,0.63,15,1.88,59,7.38,93.7,131,16.38,0,0,0,0
Logan Weiss,7,10,1.43,3,0.43,6,0.86,13,1.86,35,5.0,92.1,108,15.43,0,0,0,0
Josh Klane,15,16,1.07,67,4.47,6,0.4,20,1.33,702,46.8,91.4,356,23.73,0,0,0,0
Brandon Matis,9,5,0.56,0,0.0,12,1.33,12,1.33,13,1.44,76.5,119,13.22,0,0,0,0
Jason Tschida,13,11,0.85,15,1.15,11,0.85,16,1.23,431,33.15,96.0,307,23.62,0,0,0,0
Tyler Latham,7,4,0.57,2,0.29,6,0.86,8,1.14,9,1.29,90.0,68,9.71,0,0,0,0
Carlos Wolle,3,3,1.0,1,0.33,3,1.0,3,1.0,10,3.33,71.4,38,12.67,0,0,0,0
Ethan Rasmussen,10,6,0.6,10,1.0,2,0.2,10,1.0,72,7.2,91.1,146,14.6,0,0,0,0
Charlie Schuweiler,1,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,100.0,10,10.0,0,0,0,0
Charlie McCutcheon,7,3,0.43,0,0.0,6,0.86,6,0.86,19,2.71,90.5,113,16.14,0,0,0,0
Matt Burkhardt,15,8,0.53,23,1.53,9,0.6,12,0.8,324,21.6,93.1,322,21.47,0,0,0,0
Michael Jordan,5,2,0.4,2,0.4,4,0.8,4,0.8,10,2.0,76.9,52,10.4,0,0,0,0
Tony Poletto,8,5,0.63,8,1.0,1,0.13,6,0.75,141,17.63,95.3,141,17.63,0,0,0,0
Jacob Lien,4,1,0.25,1,0.25,2,0.5,3,0.75,28,7.0,96.6,42,10.5,0,0,0,0
Eric EJ Johnson,8,7,0.88,16,2.0,6,0.75,5,0.63,127,15.88,85.8,180,22.5,0,0,0,0
Austin Lee,3,1,0.33,0,0.0,0,0.0,1,0.33,2,0.67,100.0,13,4.33,0,0,0,0
Danny Collom,13,6,0.46,16,1.23,7,0.54,4,0.31,192,14.77,88.9,298,22.92,0,0,0,0
Ben Feldman,14,6,0.43,14,1.0,11,0.79,4,0.29,68,4.86,74.7,158,11.29,0,0,0,0
Tristan Grovender,7,1,0.14,4,0.57,3,0.43,2,0.29,63,9.0,92.6,83,11.86,0,0,0,0
Dustin Rooffener,4,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0.0,14,3.5,0,0,0,0
Sam Bumsted,4,2,0.5,2,0.5,1,0.25,1,0.25,17,4.25,94.4,46,11.5,0,0,0,0
David Shirley,4,1,0.25,0,0.0,1,0.25,0,0.0,9,2.25,81.8,40,10.0,0,0,0,0
Jack Lokowich,2,0,0.0,0,0.0,2,1.0,0,0.0,1,0.5,100.0,15,7.5,0,0,0,0
Phil Bowen,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,5.0,0,0,0,0
Liam Shramko,1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,50.0,7,7.0,0,0,0,0
Brett Sullivan,3,0,0.0,0,0.0,1,0.33,-1,-0.33,7,2.33,100.0,21,7.0,0,0,0,0
Grayson Pangburn,4,0,0.0,0,0.0,0,0.0,-2,-0.5,7,1.75,77.8,31,7.75,0,0,0,0
Austin Lien,8,4,0.5,9,1.13,3,0.38,-10,-1.25,382,47.75,94.1,180,22.5,0,0,0,0
