Unnamed: 0,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Matt Smith,14,54,3.86,30,2.14,8,0.57,77,5.5,328,23.43,96.2,340,24.29,0,0,0,0
Nathan Vickroy,13,32,2.46,33,2.54,13,1.0,61,4.69,172,13.23,91.5,303,23.31,0,0,0,0
Dylan Tunnell,15,20,1.33,74,4.93,5,0.33,51,3.4,563,37.53,93.1,362,24.13,0,0,0,0
Sam Gainer,16,40,2.5,33,2.06,6,0.38,50,3.13,272,17.0,91.6,384,24.0,0,0,0,0
Nathan Haskell,3,4,1.33,4,1.33,3,1.0,9,3.0,24,8.0,92.3,76,25.33,0,0,0,0
Max Leonard,13,22,1.69,30,2.31,5,0.38,29,2.23,450,34.62,94.5,303,23.31,0,0,0,0
Anders Olsen,11,28,2.55,9,0.82,6,0.55,24,2.18,98,8.91,86.7,245,22.27,0,0,0,0
Mark Poole,10,10,1.0,13,1.3,7,0.7,21,2.1,160,16.0,95.8,184,18.4,0,0,0,0
Austin Taylor,12,17,1.42,25,2.08,2,0.17,25,2.08,275,22.92,94.5,307,25.58,0,0,0,0
Bryan Sansbury,1,1,1.0,1,1.0,0,0.0,2,2.0,1,1.0,100.0,14,14.0,0,0,0,0
Elliott Erickson,8,8,1.0,4,0.5,11,1.38,16,2.0,50,6.25,87.7,138,17.25,0,0,0,0
Allan Laviolette,9,5,0.56,18,2.0,8,0.89,18,2.0,134,14.89,92.4,182,20.22,0,0,0,0
Kelvin Williams,12,8,0.67,1,0.08,17,1.42,21,1.75,24,2.0,85.7,186,15.5,0,0,0,0
Stan Birdsong,2,2,1.0,1,0.5,0,0.0,3,1.5,3,1.5,100.0,22,11.0,0,0,0,0
Trenton Spinks,16,25,1.56,9,0.56,9,0.56,24,1.5,219,13.69,92.4,374,23.38,0,0,0,0
Steven Hicks,9,11,1.22,8,0.89,1,0.11,13,1.44,116,12.89,94.3,118,13.11,0,0,0,0
Taylor Goforth,14,6,0.43,10,0.71,15,1.07,20,1.43,55,3.93,84.6,208,14.86,0,0,0,0
JP Burns,13,13,1.0,6,0.46,12,0.92,16,1.23,103,7.92,89.6,269,20.69,0,0,0,0
Christian Olsen,5,3,0.6,4,0.8,4,0.8,6,1.2,42,8.4,91.3,71,14.2,0,0,0,0
Sam Little,5,4,0.8,5,1.0,6,1.2,6,1.2,70,14.0,89.7,100,20.0,0,0,0,0
Kyle Stapleton,12,16,1.33,10,0.83,5,0.42,12,1.0,307,25.58,95.0,238,19.83,0,0,0,0
Will Carmichael,3,3,1.0,0,0.0,1,0.33,3,1.0,17,5.67,94.4,39,13.0,0,0,0,0
Jon Fey,1,1,1.0,0,0.0,0,0.0,1,1.0,2,2.0,100.0,8,8.0,0,0,0,0
Ryan Archibald,13,5,0.38,6,0.46,4,0.31,12,0.92,19,1.46,86.4,189,14.54,0,0,0,0
Sean Sears,9,8,0.89,0,0.0,3,0.33,8,0.89,16,1.78,84.2,123,13.67,0,0,0,0
Robert Bradham,10,7,0.7,2,0.2,4,0.4,8,0.8,11,1.1,100.0,150,15.0,0,0,0,0
Sun Choi,15,11,0.73,11,0.73,8,0.53,11,0.73,112,7.47,88.2,269,17.93,0,0,0,0
Yusuf Abdullah,7,1,0.14,2,0.29,3,0.43,5,0.71,18,2.57,94.7,108,15.43,0,0,0,0
Evan Boecking,9,4,0.44,9,1.0,7,0.78,4,0.44,199,22.11,92.6,168,18.67,0,0,0,0
Robert Runner,14,5,0.36,14,1.0,10,0.71,6,0.43,219,15.64,90.9,269,19.21,0,0,0,0
Daniel Sperling,3,1,0.33,1,0.33,0,0.0,1,0.33,8,2.67,88.9,52,17.33,0,0,0,0
Matthew Knowles,4,1,0.25,1,0.25,1,0.25,1,0.25,11,2.75,84.6,44,11.0,0,0,0,0
Frank Wooten,2,0,0.0,0,0.0,2,1.0,0,0.0,1,0.5,33.3,21,10.5,0,0,0,0
Parker Bray,2,1,0.5,0,0.0,1,0.5,0,0.0,4,2.0,66.7,18,9.0,0,0,0,0
Karl Staber,1,0,0.0,0,0.0,0,0.0,0,0.0,5,5.0,100.0,20,20.0,0,0,0,0
Ben Breault,5,0,0.0,2,0.4,3,0.6,0,0.0,26,5.2,92.9,62,12.4,0,0,0,0
David Berendes,7,1,0.14,0,0.0,1,0.14,-2,-0.29,6,0.86,75.0,69,9.86,0,0,0,0
