Unnamed: 0,G,GLS,GPG,AST,APG,BLK,BPG,+ / -,+/- PG,CMP,CPG,CMP %,PP,PPG,RY,RYG,TY,TYG
Tyler DeGirolamo,10,57,5.7,39,3.9,12,1.2,84,8.4,203,20.3,92.7,289,28.9,0,0,0,0
Justin Solis,12,41,3.42,19,1.58,6,0.5,41,3.42,171,14.25,90.0,297,24.75,0,0,0,0
Logan Rhyne,13,27,2.08,29,2.23,6,0.46,41,3.15,151,11.62,89.9,287,22.08,0,0,0,0
Ryan Nam,11,19,1.73,21,1.91,10,0.91,33,3.0,217,19.73,93.5,239,21.73,0,0,0,0
Brad Scott,9,10,1.11,7,0.78,13,1.44,26,2.89,31,3.44,88.6,160,17.78,0,0,0,0
Ben Feng,11,12,1.09,9,0.82,13,1.18,28,2.55,68,6.18,91.9,244,22.18,0,0,0,0
Liam Shramko,14,25,1.79,12,0.86,11,0.79,35,2.5,136,9.71,93.8,279,19.93,0,0,0,0
Chris Kocher,5,8,1.6,7,1.4,4,0.8,12,2.4,51,10.2,87.9,110,22.0,0,0,0,0
Tim Ryan,5,10,2.0,4,0.8,2,0.4,11,2.2,59,11.8,93.7,83,16.6,0,0,0,0
Brett Matzuka,10,9,0.9,37,3.7,12,1.2,20,2.0,460,46.0,92.6,318,31.8,0,0,0,0
AJ Jacoski,14,21,1.5,8,0.57,10,0.71,28,2.0,72,5.14,88.9,247,17.64,0,0,0,0
Daniel Selwyn,14,3,0.21,20,1.43,14,1.0,25,1.79,199,14.21,95.2,266,19.0,0,0,0,0
Aaron Roberts,12,8,0.67,4,0.33,10,0.83,19,1.58,29,2.42,93.5,166,13.83,0,0,0,0
Jon Pressimone,14,15,1.07,9,0.64,8,0.57,20,1.43,47,3.36,85.5,204,14.57,0,0,0,0
Josh Norris,10,5,0.5,17,1.7,2,0.2,12,1.2,321,32.1,96.7,204,20.4,0,0,0,0
Alex Thorne,9,9,1.0,28,3.11,1,0.11,10,1.11,298,33.11,92.3,189,21.0,0,0,0,0
Jose Maldonado,10,10,1.0,4,0.4,6,0.6,10,1.0,32,3.2,78.0,164,16.4,0,0,0,0
Francisco Hezera,6,4,0.67,0,0.0,7,1.17,6,1.0,20,3.33,87.0,117,19.5,0,0,0,0
Mark Lin,1,1,1.0,0,0.0,1,1.0,1,1.0,4,4.0,100.0,10,10.0,0,0,0,0
Peter Anderson,13,13,1.0,13,1.0,2,0.15,10,0.77,87,6.69,86.1,231,17.77,0,0,0,0
Tyler Kunsa,5,5,1.0,7,1.4,4,0.8,3,0.6,189,37.8,93.6,132,26.4,0,0,0,0
Danny Dennin,12,7,0.58,8,0.67,0,0.0,6,0.5,39,3.25,86.7,123,10.25,0,0,0,0
Matthew Radhe,14,6,0.43,10,0.71,5,0.36,6,0.43,89,6.36,85.6,232,16.57,0,0,0,0
Sam Trachtman,14,6,0.43,7,0.5,4,0.29,4,0.29,195,13.93,95.6,209,14.93,0,0,0,0
Russell Howd,11,2,0.18,5,0.45,4,0.36,2,0.18,50,4.55,87.7,160,14.55,0,0,0,0
Jarnail Bajwa,10,7,0.7,10,1.0,3,0.3,1,0.1,237,23.7,92.9,171,17.1,0,0,0,0
Jon Stone,11,5,0.45,8,0.73,7,0.64,-2,-0.18,288,26.18,94.1,211,19.18,0,0,0,0
